2023-06-02 15:12:01,130 INFO    Thread-12 :14962 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/requirements.txt
2023-06-02 15:12:01,224 DEBUG   SenderThread:14962 [sender.py:send():375] send: use_artifact
2023-06-02 15:12:02,129 INFO    Thread-12 :14962 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/output.log
2023-06-02 15:12:03,399 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: partial_history
2023-06-02 15:12:03,400 DEBUG   SenderThread:14962 [sender.py:send():375] send: history
2023-06-02 15:12:03,400 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: summary_record
2023-06-02 15:12:03,401 INFO    SenderThread:14962 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-02 15:12:03,720 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-02 15:12:03,720 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: log_artifact
2023-06-02 15:12:04,137 INFO    Thread-12 :14962 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/wandb-summary.json
2023-06-02 15:12:04,137 INFO    Thread-12 :14962 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/output.log
2023-06-02 15:12:04,733 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-02 15:12:06,520 INFO    wandb-upload_0:14962 [upload_job.py:push():95] Uploaded file /Users/atawua/Library/Application Support/wandb/artifacts/staging/tmpzrrtqka0
2023-06-02 15:12:07,433 INFO    SenderThread:14962 [sender.py:send_request_log_artifact():1438] logged artifact kjn406jt-model - {'id': 'QXJ0aWZhY3Q6NDc1MjAzNjE0', 'digest': 'a3bb1d12af1baa9e508d88f0bd44352a', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjczNzMyNDUw', 'latestArtifact': None}, 'version': 'latest'}
2023-06-02 15:12:07,433 DEBUG   SenderThread:14962 [sender.py:send():375] send: telemetry
2023-06-02 15:12:07,434 DEBUG   SenderThread:14962 [sender.py:send():375] send: exit
2023-06-02 15:12:07,434 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: status_report
2023-06-02 15:12:07,434 INFO    SenderThread:14962 [sender.py:send_exit():598] handling exit code: 0
2023-06-02 15:12:07,434 INFO    SenderThread:14962 [sender.py:send_exit():600] handling runtime: 3
2023-06-02 15:12:07,435 INFO    SenderThread:14962 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-02 15:12:07,436 INFO    SenderThread:14962 [sender.py:send_exit():606] send defer
2023-06-02 15:12:07,436 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: poll_exit
2023-06-02 15:12:07,436 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:07,436 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-02 15:12:07,436 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:07,436 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-02 15:12:07,436 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 1
2023-06-02 15:12:07,437 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:07,437 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-02 15:12:07,437 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:07,437 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-02 15:12:07,437 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 2
2023-06-02 15:12:07,437 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:07,437 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-02 15:12:07,437 INFO    HandlerThread:14962 [system_monitor.py:finish():190] Stopping system monitor
2023-06-02 15:12:07,437 DEBUG   SystemMonitor:14962 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-02 15:12:07,437 DEBUG   SystemMonitor:14962 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-02 15:12:07,437 DEBUG   SystemMonitor:14962 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-02 15:12:07,438 INFO    HandlerThread:14962 [interfaces.py:finish():202] Joined cpu monitor
2023-06-02 15:12:07,438 INFO    HandlerThread:14962 [interfaces.py:finish():202] Joined disk monitor
2023-06-02 15:12:07,438 INFO    HandlerThread:14962 [interfaces.py:finish():202] Joined gpuapple monitor
2023-06-02 15:12:07,438 INFO    HandlerThread:14962 [interfaces.py:finish():202] Joined memory monitor
2023-06-02 15:12:07,438 INFO    HandlerThread:14962 [interfaces.py:finish():202] Joined network monitor
2023-06-02 15:12:07,438 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:07,438 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-02 15:12:07,439 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 3
2023-06-02 15:12:07,439 DEBUG   SenderThread:14962 [sender.py:send():375] send: telemetry
2023-06-02 15:12:07,439 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:07,439 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-02 15:12:07,439 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:07,439 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-02 15:12:07,439 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 4
2023-06-02 15:12:07,439 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:07,439 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-02 15:12:07,439 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:07,439 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-02 15:12:07,439 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 5
2023-06-02 15:12:07,439 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:07,439 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-02 15:12:07,440 DEBUG   SenderThread:14962 [sender.py:send():375] send: summary
2023-06-02 15:12:07,440 INFO    SenderThread:14962 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-02 15:12:07,440 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:07,440 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-02 15:12:07,440 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 6
2023-06-02 15:12:07,440 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:07,440 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-02 15:12:07,441 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:07,441 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-02 15:12:07,444 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: status_report
2023-06-02 15:12:07,663 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 7
2023-06-02 15:12:07,664 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:07,664 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-02 15:12:07,664 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:07,664 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-02 15:12:07,796 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 8
2023-06-02 15:12:07,796 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:07,796 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-02 15:12:07,797 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:07,797 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-02 15:12:07,797 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 9
2023-06-02 15:12:07,797 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:07,797 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-02 15:12:07,797 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:07,797 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-02 15:12:07,797 INFO    SenderThread:14962 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-02 15:12:08,158 INFO    SenderThread:14962 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/wandb-summary.json
2023-06-02 15:12:08,159 INFO    SenderThread:14962 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/output.log
2023-06-02 15:12:08,159 INFO    SenderThread:14962 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/config.yaml
2023-06-02 15:12:08,159 INFO    SenderThread:14962 [dir_watcher.py:finish():395] scan: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files
2023-06-02 15:12:08,160 INFO    SenderThread:14962 [dir_watcher.py:finish():409] scan save: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/requirements.txt requirements.txt
2023-06-02 15:12:08,160 INFO    SenderThread:14962 [dir_watcher.py:finish():409] scan save: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/output.log output.log
2023-06-02 15:12:08,163 INFO    SenderThread:14962 [dir_watcher.py:finish():409] scan save: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/config.yaml config.yaml
2023-06-02 15:12:08,167 INFO    SenderThread:14962 [dir_watcher.py:finish():409] scan save: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/wandb-summary.json wandb-summary.json
2023-06-02 15:12:08,171 INFO    SenderThread:14962 [dir_watcher.py:finish():409] scan save: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/wandb-metadata.json wandb-metadata.json
2023-06-02 15:12:08,172 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 10
2023-06-02 15:12:08,174 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:08,175 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-02 15:12:08,175 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:08,175 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-02 15:12:08,175 INFO    SenderThread:14962 [file_pusher.py:finish():167] shutting down file pusher
2023-06-02 15:12:08,708 INFO    wandb-upload_0:14962 [upload_job.py:push():137] Uploaded file /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/requirements.txt
2023-06-02 15:12:08,895 INFO    wandb-upload_1:14962 [upload_job.py:push():137] Uploaded file /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/output.log
2023-06-02 15:12:08,925 INFO    wandb-upload_2:14962 [upload_job.py:push():137] Uploaded file /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/config.yaml
2023-06-02 15:12:08,959 INFO    wandb-upload_3:14962 [upload_job.py:push():137] Uploaded file /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/files/wandb-summary.json
2023-06-02 15:12:09,164 INFO    Thread-11 :14962 [sender.py:transition_state():626] send defer: 11
2023-06-02 15:12:09,164 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:09,164 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-02 15:12:09,165 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:09,165 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-02 15:12:09,165 INFO    SenderThread:14962 [file_pusher.py:join():172] waiting for file pusher
2023-06-02 15:12:09,165 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 12
2023-06-02 15:12:09,165 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:09,165 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-02 15:12:09,165 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:09,165 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-02 15:12:09,361 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 13
2023-06-02 15:12:09,362 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:09,362 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-02 15:12:09,362 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:09,362 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-02 15:12:09,362 INFO    SenderThread:14962 [sender.py:transition_state():626] send defer: 14
2023-06-02 15:12:09,362 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: defer
2023-06-02 15:12:09,362 INFO    HandlerThread:14962 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-02 15:12:09,363 DEBUG   SenderThread:14962 [sender.py:send():375] send: final
2023-06-02 15:12:09,363 DEBUG   SenderThread:14962 [sender.py:send():375] send: footer
2023-06-02 15:12:09,363 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: defer
2023-06-02 15:12:09,363 INFO    SenderThread:14962 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-02 15:12:09,364 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-02 15:12:09,364 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: server_info
